CCITY Traffic Flow Wednesday 11 June 2008,,,,,,,
Time,TcsNo,Approach,det_1,det_2,det_3,det_4,Total
22/06/2008 06:25,183,Approach 1 (det: 1-4),7,8,6,2,23
22/06/2008 06:30,183,Approach 1 (det: 1-4),9,7,4,1,21
22/06/2008 06:35,183,Approach 1 (det: 1-4),7,9,9,4,29
22/06/2008 06:40,183,Approach 1 (det: 1-4),13,7,9,3,32
22/06/2008 06:45,183,Approach 1 (det: 1-4),7,7,7,1,22
22/06/2008 06:50,183,Approach 1 (det: 1-4),11,9,6,1,27
22/06/2008 06:55,183,Approach 1 (det: 1-4),4,8,12,2,26
22/06/2008 07:00,183,Approach 1 (det: 1-4),10,9,6,1,26
22/06/2008 07:05,183,Approach 1 (det: 1-4),8,10,4,4,26
22/06/2008 07:10,183,Approach 1 (det: 1-4),11,9,12,1,33
22/06/2008 07:15,183,Approach 1 (det: 1-4),11,11,16,3,41
22/06/2008 07:20,183,Approach 1 (det: 1-4),8,11,15,1,35
22/06/2008 07:25,183,Approach 1 (det: 1-4),9,10,7,1,27
22/06/2008 07:30,183,Approach 1 (det: 1-4),10,10,11,1,32
22/06/2008 07:35,183,Approach 1 (det: 1-4),11,15,8,2,36
22/06/2008 07:40,183,Approach 1 (det: 1-4),10,8,14,0,32
22/06/2008 07:45,183,Approach 1 (det: 1-4),12,8,13,2,35
22/06/2008 07:50,183,Approach 1 (det: 1-4),13,12,10,2,37
22/06/2008 07:55,183,Approach 1 (det: 1-4),11,14,9,0,34
22/06/2008 08:00,183,Approach 1 (det: 1-4),10,9,12,1,32
22/06/2008 08:05,183,Approach 1 (det: 1-4),16,20,16,1,53
22/06/2008 08:10,183,Approach 1 (det: 1-4),8,6,11,2,27
22/06/2008 08:15,183,Approach 1 (det: 1-4),17,10,15,6,48
22/06/2008 08:20,183,Approach 1 (det: 1-4),11,10,7,2,30
22/06/2008 08:25,183,Approach 1 (det: 1-4),9,7,14,3,33
22/06/2008 08:30,183,Approach 1 (det: 1-4),9,10,14,2,35
22/06/2008 08:35,183,Approach 1 (det: 1-4),12,8,11,3,34
22/06/2008 08:40,183,Approach 1 (det: 1-4),13,10,12,2,37
22/06/2008 08:45,183,Approach 1 (det: 1-4),11,13,10,3,37
22/06/2008 08:50,183,Approach 1 (det: 1-4),20,13,11,1,45
22/06/2008 08:55,183,Approach 1 (det: 1-4),13,17,14,4,48
22/06/2008 09:00,183,Approach 1 (det: 1-4),11,12,14,1,38
22/06/2008 09:05,183,Approach 1 (det: 1-4),15,10,13,3,41
22/06/2008 09:10,183,Approach 1 (det: 1-4),21,8,11,5,45
22/06/2008 09:15,183,Approach 1 (det: 1-4),23,11,13,4,51
22/06/2008 09:20,183,Approach 1 (det: 1-4),11,17,20,4,52
22/06/2008 09:25,183,Approach 1 (det: 1-4),17,15,19,1,52
22/06/2008 09:30,183,Approach 1 (det: 1-4),17,16,18,6,57
22/06/2008 09:35,183,Approach 1 (det: 1-4),23,17,16,6,62
22/06/2008 09:40,183,Approach 1 (det: 1-4),21,21,11,6,59
22/06/2008 09:45,183,Approach 1 (det: 1-4),15,16,20,2,53
22/06/2008 09:50,183,Approach 1 (det: 1-4),17,17,14,4,52
22/06/2008 09:55,183,Approach 1 (det: 1-4),19,16,20,8,63
22/06/2008 10:00,183,Approach 1 (det: 1-4),19,13,15,7,54
22/06/2008 10:05,183,Approach 1 (det: 1-4),18,20,17,10,65
22/06/2008 10:10,183,Approach 1 (det: 1-4),25,21,26,7,79
22/06/2008 10:15,183,Approach 1 (det: 1-4),26,20,25,6,77
22/06/2008 10:20,183,Approach 1 (det: 1-4),28,20,33,8,89
22/06/2008 10:25,183,Approach 1 (det: 1-4),30,29,22,3,84
22/06/2008 10:30,183,Approach 1 (det: 1-4),34,17,21,12,84
22/06/2008 10:35,183,Approach 1 (det: 1-4),21,21,25,11,78
22/06/2008 10:40,183,Approach 1 (det: 1-4),27,21,23,6,77
22/06/2008 10:45,183,Approach 1 (det: 1-4),36,25,27,5,93
22/06/2008 10:50,183,Approach 1 (det: 1-4),41,22,22,10,95
22/06/2008 10:55,183,Approach 1 (det: 1-4),33,28,14,7,82
22/06/2008 11:00,183,Approach 1 (det: 1-4),23,36,20,3,82
22/06/2008 11:05,183,Approach 1 (det: 1-4),36,37,29,6,108
22/06/2008 11:10,183,Approach 1 (det: 1-4),37,34,34,10,115
22/06/2008 11:15,183,Approach 1 (det: 1-4),27,26,22,5,80
22/06/2008 11:20,183,Approach 1 (det: 1-4),42,20,30,10,102
22/06/2008 11:25,183,Approach 1 (det: 1-4),23,28,30,8,89
22/06/2008 11:30,183,Approach 1 (det: 1-4),39,34,28,8,109
22/06/2008 11:35,183,Approach 1 (det: 1-4),32,33,33,9,107
22/06/2008 11:40,183,Approach 1 (det: 1-4),43,32,33,7,115
22/06/2008 11:45,183,Approach 1 (det: 1-4),50,46,40,9,145
22/06/2008 11:50,183,Approach 1 (det: 1-4),44,29,45,13,131
22/06/2008 11:55,183,Approach 1 (det: 1-4),52,22,31,6,111
22/06/2008 12:00,183,Approach 1 (det: 1-4),34,33,34,6,107
22/06/2008 12:05,183,Approach 1 (det: 1-4),44,34,34,8,120
22/06/2008 12:10,183,Approach 1 (det: 1-4),48,37,46,13,144
22/06/2008 12:15,183,Approach 1 (det: 1-4),48,38,41,10,137
22/06/2008 12:20,183,Approach 1 (det: 1-4),49,35,37,14,135
22/06/2008 12:25,183,Approach 1 (det: 1-4),50,40,42,14,146
22/06/2008 12:30,183,Approach 1 (det: 1-4),49,26,34,15,124
22/06/2008 12:35,183,Approach 1 (det: 1-4),40,32,33,9,114
22/06/2008 12:40,183,Approach 1 (det: 1-4),50,41,33,12,136
22/06/2008 12:45,183,Approach 1 (det: 1-4),54,38,61,15,168
22/06/2008 12:50,183,Approach 1 (det: 1-4),49,37,49,9,144
22/06/2008 12:55,183,Approach 1 (det: 1-4),49,33,41,15,138
22/06/2008 13:00,183,Approach 1 (det: 1-4),54,41,44,15,154
22/06/2008 13:05,183,Approach 1 (det: 1-4),50,36,45,22,153
22/06/2008 13:10,183,Approach 1 (det: 1-4),49,39,43,13,144
22/06/2008 13:15,183,Approach 1 (det: 1-4),50,38,38,14,140
22/06/2008 13:20,183,Approach 1 (det: 1-4),39,33,40,27,139
22/06/2008 13:25,183,Approach 1 (det: 1-4),37,38,35,13,123
22/06/2008 13:30,183,Approach 1 (det: 1-4),43,40,41,19,143
22/06/2008 13:35,183,Approach 1 (det: 1-4),45,28,32,16,121
22/06/2008 13:40,183,Approach 1 (det: 1-4),45,25,33,10,113
22/06/2008 13:45,183,Approach 1 (det: 1-4),50,41,38,14,143
22/06/2008 13:50,183,Approach 1 (det: 1-4),38,29,32,21,120
22/06/2008 13:55,183,Approach 1 (det: 1-4),48,27,28,12,115
22/06/2008 14:00,183,Approach 1 (det: 1-4),50,41,32,11,134
22/06/2008 14:05,183,Approach 1 (det: 1-4),45,26,28,12,111
22/06/2008 14:10,183,Approach 1 (det: 1-4),40,27,36,15,118
22/06/2008 14:15,183,Approach 1 (det: 1-4),55,33,33,15,136
22/06/2008 14:20,183,Approach 1 (det: 1-4),60,32,40,15,147
22/06/2008 14:25,183,Approach 1 (det: 1-4),50,37,40,15,142
22/06/2008 14:30,183,Approach 1 (det: 1-4),49,34,37,15,135
22/06/2008 14:35,183,Approach 1 (det: 1-4),57,23,36,14,130
22/06/2008 14:40,183,Approach 1 (det: 1-4),36,29,29,14,108
22/06/2008 14:45,183,Approach 1 (det: 1-4),52,40,32,10,134
22/06/2008 14:50,183,Approach 1 (det: 1-4),41,41,33,10,125
22/06/2008 14:55,183,Approach 1 (det: 1-4),37,32,28,13,110
22/06/2008 15:00,183,Approach 1 (det: 1-4),43,26,32,12,113
22/06/2008 15:05,183,Approach 1 (det: 1-4),45,30,34,10,119
22/06/2008 15:10,183,Approach 1 (det: 1-4),44,37,25,10,116
22/06/2008 15:15,183,Approach 1 (det: 1-4),42,36,40,12,130
22/06/2008 15:20,183,Approach 1 (det: 1-4),49,37,41,15,142
22/06/2008 15:25,183,Approach 1 (det: 1-4),39,25,27,15,106
22/06/2008 15:30,183,Approach 1 (det: 1-4),57,32,39,10,138
22/06/2008 15:35,183,Approach 1 (det: 1-4),48,27,41,19,135
22/06/2008 15:40,183,Approach 1 (det: 1-4),48,30,49,11,138
22/06/2008 15:45,183,Approach 1 (det: 1-4),38,25,31,14,108
22/06/2008 15:50,183,Approach 1 (det: 1-4),46,28,44,22,140
22/06/2008 15:55,183,Approach 1 (det: 1-4),40,28,38,11,117
22/06/2008 16:00,183,Approach 1 (det: 1-4),47,32,33,13,125
22/06/2008 16:05,183,Approach 1 (det: 1-4),46,29,34,6,115
22/06/2008 16:10,183,Approach 1 (det: 1-4),48,30,40,18,136
22/06/2008 16:15,183,Approach 1 (det: 1-4),49,37,41,12,139
22/06/2008 16:20,183,Approach 1 (det: 1-4),45,35,35,18,133
22/06/2008 16:25,183,Approach 1 (det: 1-4),48,35,31,13,127
22/06/2008 16:30,183,Approach 1 (det: 1-4),32,26,38,14,110
22/06/2008 16:35,183,Approach 1 (det: 1-4),48,21,29,16,114
22/06/2008 16:40,183,Approach 1 (det: 1-4),44,27,29,13,113
22/06/2008 16:45,183,Approach 1 (det: 1-4),37,32,39,9,117
22/06/2008 16:50,183,Approach 1 (det: 1-4),35,30,36,15,116
22/06/2008 16:55,183,Approach 1 (det: 1-4),33,25,37,13,108
22/06/2008 17:00,183,Approach 1 (det: 1-4),43,36,41,13,133
22/06/2008 17:05,183,Approach 1 (det: 1-4),44,22,30,10,106
22/06/2008 17:10,183,Approach 1 (det: 1-4),42,29,36,10,117
22/06/2008 17:15,183,Approach 1 (det: 1-4),37,24,30,15,106
22/06/2008 17:20,183,Approach 1 (det: 1-4),35,35,38,13,121
22/06/2008 17:25,183,Approach 1 (det: 1-4),49,26,36,11,122
22/06/2008 17:30,183,Approach 1 (det: 1-4),34,33,35,13,115
22/06/2008 17:35,183,Approach 1 (det: 1-4),44,33,41,20,138
22/06/2008 17:40,183,Approach 1 (det: 1-4),41,24,28,9,102
22/06/2008 17:45,183,Approach 1 (det: 1-4),40,21,40,13,114
22/06/2008 17:50,183,Approach 1 (det: 1-4),38,30,26,11,105
22/06/2008 17:55,183,Approach 1 (det: 1-4),44,37,43,18,142
22/06/2008 18:00,183,Approach 1 (det: 1-4),39,35,36,13,123
22/06/2008 18:05,183,Approach 1 (det: 1-4),35,20,24,15,94
22/06/2008 18:10,183,Approach 1 (det: 1-4),34,24,39,16,113
22/06/2008 18:15,183,Approach 1 (det: 1-4),41,30,42,13,126
22/06/2008 18:20,183,Approach 1 (det: 1-4),37,34,41,21,133
22/06/2008 18:25,183,Approach 1 (det: 1-4),36,32,43,12,123
22/06/2008 18:30,183,Approach 1 (det: 1-4),33,32,46,13,124
22/06/2008 18:35,183,Approach 1 (det: 1-4),36,23,28,13,100
22/06/2008 18:40,183,Approach 1 (det: 1-4),41,24,29,8,102
22/06/2008 18:45,183,Approach 1 (det: 1-4),31,30,38,11,110
22/06/2008 18:50,183,Approach 1 (det: 1-4),38,31,35,22,126
22/06/2008 18:55,183,Approach 1 (det: 1-4),41,30,37,13,121
22/06/2008 19:00,183,Approach 1 (det: 1-4),33,27,31,3,94
22/06/2008 19:05,183,Approach 1 (det: 1-4),36,28,40,13,117
22/06/2008 19:10,183,Approach 1 (det: 1-4),37,34,35,14,120
22/06/2008 19:15,183,Approach 1 (det: 1-4),31,26,29,10,96
22/06/2008 19:20,183,Approach 1 (det: 1-4),40,26,36,15,117
22/06/2008 19:25,183,Approach 1 (det: 1-4),32,28,34,12,106
22/06/2008 19:30,183,Approach 1 (det: 1-4),37,24,29,12,102
22/06/2008 19:35,183,Approach 1 (det: 1-4),32,20,33,12,97
22/06/2008 19:40,183,Approach 1 (det: 1-4),34,30,34,5,103
22/06/2008 19:45,183,Approach 1 (det: 1-4),26,28,35,10,99
22/06/2008 19:50,183,Approach 1 (det: 1-4),28,26,41,15,110
22/06/2008 19:55,183,Approach 1 (det: 1-4),35,18,24,7,84
22/06/2008 20:00,183,Approach 1 (det: 1-4),45,21,37,9,112
22/06/2008 20:05,183,Approach 1 (det: 1-4),41,28,31,8,108
22/06/2008 20:10,183,Approach 1 (det: 1-4),36,19,26,6,87
22/06/2008 20:15,183,Approach 1 (det: 1-4),29,20,28,6,83
22/06/2008 20:20,183,Approach 1 (det: 1-4),37,16,26,7,86
22/06/2008 20:25,183,Approach 1 (det: 1-4),33,11,31,8,83
22/06/2008 20:30,183,Approach 1 (det: 1-4),30,18,25,8,81
22/06/2008 20:35,183,Approach 1 (det: 1-4),19,23,33,6,81
22/06/2008 20:40,183,Approach 1 (det: 1-4),34,22,24,6,86
22/06/2008 20:45,183,Approach 1 (det: 1-4),35,29,26,10,100
22/06/2008 20:50,183,Approach 1 (det: 1-4),20,22,24,5,71
22/06/2008 20:55,183,Approach 1 (det: 1-4),20,21,14,6,61
22/06/2008 21:00,183,Approach 1 (det: 1-4),30,23,23,3,79
22/06/2008 21:05,183,Approach 1 (det: 1-4),22,20,20,6,68
22/06/2008 21:10,183,Approach 1 (det: 1-4),32,16,20,4,72
22/06/2008 21:15,183,Approach 1 (det: 1-4),18,20,30,6,74
22/06/2008 21:20,183,Approach 1 (det: 1-4),21,13,28,5,67
22/06/2008 21:25,183,Approach 1 (det: 1-4),28,13,28,7,76
22/06/2008 21:30,183,Approach 1 (det: 1-4),21,17,17,2,57
22/06/2008 21:35,183,Approach 1 (det: 1-4),27,12,20,4,63
22/06/2008 21:40,183,Approach 1 (det: 1-4),30,16,15,3,64
22/06/2008 21:45,183,Approach 1 (det: 1-4),33,11,14,5,63
22/06/2008 21:50,183,Approach 1 (det: 1-4),19,15,19,2,55
22/06/2008 21:55,183,Approach 1 (det: 1-4),20,14,14,5,53
22/06/2008 22:00,183,Approach 1 (det: 1-4),26,16,23,5,70
22/06/2008 22:05,183,Approach 1 (det: 1-4),33,18,23,5,79
22/06/2008 22:10,183,Approach 1 (det: 1-4),22,11,18,4,55
22/06/2008 22:15,183,Approach 1 (det: 1-4),31,23,31,5,90
22/06/2008 22:20,183,Approach 1 (det: 1-4),14,17,20,10,61
22/06/2008 22:25,183,Approach 1 (det: 1-4),16,13,23,5,57
22/06/2008 22:30,183,Approach 1 (det: 1-4),26,20,20,5,71
22/06/2008 22:35,183,Approach 1 (det: 1-4),34,21,24,9,88
22/06/2008 22:40,183,Approach 1 (det: 1-4),35,26,34,16,111
22/06/2008 22:45,183,Approach 1 (det: 1-4),37,36,38,15,126
22/06/2008 22:50,183,Approach 1 (det: 1-4),33,25,40,7,105
22/06/2008 22:55,183,Approach 1 (det: 1-4),33,34,36,9,112
22/06/2008 23:00,183,Approach 1 (det: 1-4),43,38,49,12,142
22/06/2008 23:05,183,Approach 1 (det: 1-4),42,31,41,4,118
22/06/2008 23:10,183,Approach 1 (det: 1-4),39,37,40,9,125
22/06/2008 23:15,183,Approach 1 (det: 1-4),33,20,30,11,94
22/06/2008 23:20,183,Approach 1 (det: 1-4),24,21,22,7,74
22/06/2008 23:25,183,Approach 1 (det: 1-4),25,24,23,4,76
22/06/2008 23:30,183,Approach 1 (det: 1-4),25,23,24,3,75
22/06/2008 23:35,183,Approach 1 (det: 1-4),25,11,19,5,60
22/06/2008 23:40,183,Approach 1 (det: 1-4),22,19,17,3,61
22/06/2008 23:45,183,Approach 1 (det: 1-4),18,13,20,4,55
22/06/2008 23:50,183,Approach 1 (det: 1-4),15,15,18,2,50
22/06/2008 23:55,183,Approach 1 (det: 1-4),21,9,19,1,50
23/06/2008 00:05,183,Approach 1 (det: 1-4),31,28,31,8,98
23/06/2008 00:10,183,Approach 1 (det: 1-4),13,16,14,2,45
23/06/2008 00:15,183,Approach 1 (det: 1-4),7,13,9,4,33
23/06/2008 00:20,183,Approach 1 (det: 1-4),13,20,16,6,55
23/06/2008 00:25,183,Approach 1 (det: 1-4),18,11,12,0,41
23/06/2008 00:30,183,Approach 1 (det: 1-4),15,12,12,1,40
23/06/2008 00:35,183,Approach 1 (det: 1-4),22,6,13,2,43
23/06/2008 00:40,183,Approach 1 (det: 1-4),15,10,6,3,34
23/06/2008 00:45,183,Approach 1 (det: 1-4),11,9,14,1,35
23/06/2008 00:50,183,Approach 1 (det: 1-4),9,6,8,0,23
23/06/2008 00:55,183,Approach 1 (det: 1-4),10,5,11,2,28
23/06/2008 01:00,183,Approach 1 (det: 1-4),14,7,10,1,32
23/06/2008 01:05,183,Approach 1 (det: 1-4),7,8,5,1,21
23/06/2008 01:10,183,Approach 1 (det: 1-4),7,5,8,2,22
23/06/2008 01:15,183,Approach 1 (det: 1-4),5,3,9,0,17
23/06/2008 01:20,183,Approach 1 (det: 1-4),10,7,7,2,26
23/06/2008 01:25,183,Approach 1 (det: 1-4),6,7,8,4,25
23/06/2008 01:30,183,Approach 1 (det: 1-4),6,10,9,2,27
23/06/2008 01:35,183,Approach 1 (det: 1-4),7,3,5,0,15
23/06/2008 01:40,183,Approach 1 (det: 1-4),6,6,6,1,19
23/06/2008 01:45,183,Approach 1 (det: 1-4),9,11,5,1,26
23/06/2008 01:50,183,Approach 1 (det: 1-4),5,14,5,0,24
23/06/2008 01:55,183,Approach 1 (det: 1-4),7,5,8,1,21
23/06/2008 02:00,183,Approach 1 (det: 1-4),5,5,5,0,15
23/06/2008 02:05,183,Approach 1 (det: 1-4),4,3,5,0,12
23/06/2008 02:10,183,Approach 1 (det: 1-4),8,9,8,2,27
23/06/2008 02:15,183,Approach 1 (det: 1-4),11,8,4,2,25
23/06/2008 02:20,183,Approach 1 (det: 1-4),7,11,5,2,25
23/06/2008 02:25,183,Approach 1 (det: 1-4),6,4,2,0,12
23/06/2008 02:30,183,Approach 1 (det: 1-4),6,9,3,0,18
23/06/2008 02:35,183,Approach 1 (det: 1-4),0,2,2,1,5
23/06/2008 02:40,183,Approach 1 (det: 1-4),6,7,4,1,18
23/06/2008 02:45,183,Approach 1 (det: 1-4),4,5,8,1,18
23/06/2008 02:50,183,Approach 1 (det: 1-4),7,8,1,0,16
23/06/2008 02:55,183,Approach 1 (det: 1-4),6,3,1,0,10
23/06/2008 03:00,183,Approach 1 (det: 1-4),4,2,3,0,9
23/06/2008 03:05,183,Approach 1 (det: 1-4),8,6,1,0,15
23/06/2008 03:10,183,Approach 1 (det: 1-4),1,7,5,0,13
23/06/2008 03:15,183,Approach 1 (det: 1-4),2,6,2,0,10
23/06/2008 03:20,183,Approach 1 (det: 1-4),3,3,2,0,8
23/06/2008 03:25,183,Approach 1 (det: 1-4),2,1,0,0,3
23/06/2008 03:30,183,Approach 1 (det: 1-4),0,1,3,0,4
23/06/2008 03:35,183,Approach 1 (det: 1-4),4,2,0,0,6
23/06/2008 03:40,183,Approach 1 (det: 1-4),2,3,2,2,9
23/06/2008 03:45,183,Approach 1 (det: 1-4),1,6,5,0,12
23/06/2008 03:50,183,Approach 1 (det: 1-4),6,3,0,0,9
23/06/2008 03:55,183,Approach 1 (det: 1-4),7,3,3,1,14
23/06/2008 04:00,183,Approach 1 (det: 1-4),3,2,2,0,7
23/06/2008 04:05,183,Approach 1 (det: 1-4),4,6,4,1,15
23/06/2008 04:10,183,Approach 1 (det: 1-4),1,4,1,1,7
23/06/2008 04:15,183,Approach 1 (det: 1-4),1,5,4,0,10
23/06/2008 04:20,183,Approach 1 (det: 1-4),4,4,7,1,16
23/06/2008 04:25,183,Approach 1 (det: 1-4),4,6,4,0,14
23/06/2008 04:30,183,Approach 1 (det: 1-4),6,4,3,1,14
23/06/2008 04:35,183,Approach 1 (det: 1-4),4,5,4,2,15
23/06/2008 04:40,183,Approach 1 (det: 1-4),4,9,7,1,21
23/06/2008 04:45,183,Approach 1 (det: 1-4),4,2,6,0,12
23/06/2008 04:50,183,Approach 1 (det: 1-4),5,11,7,0,23
23/06/2008 04:55,183,Approach 1 (det: 1-4),8,10,9,1,28
23/06/2008 05:00,183,Approach 1 (det: 1-4),3,4,4,0,11
23/06/2008 05:05,183,Approach 1 (det: 1-4),6,8,11,2,27
23/06/2008 05:10,183,Approach 1 (det: 1-4),8,13,7,2,30
23/06/2008 05:15,183,Approach 1 (det: 1-4),11,12,7,2,32
23/06/2008 05:20,183,Approach 1 (det: 1-4),8,9,3,3,23
23/06/2008 05:25,183,Approach 1 (det: 1-4),10,8,6,0,24
23/06/2008 05:30,183,Approach 1 (det: 1-4),8,9,4,2,23
23/06/2008 05:35,183,Approach 1 (det: 1-4),10,8,6,0,24
23/06/2008 05:40,183,Approach 1 (det: 1-4),13,14,7,4,38
23/06/2008 05:45,183,Approach 1 (det: 1-4),8,14,5,3,30
23/06/2008 05:50,183,Approach 1 (det: 1-4),12,12,6,2,32
23/06/2008 05:55,183,Approach 1 (det: 1-4),17,10,3,3,33
23/06/2008 06:00,183,Approach 1 (det: 1-4),16,16,5,2,39
23/06/2008 06:05,183,Approach 1 (det: 1-4),23,23,21,4,71
23/06/2008 06:10,183,Approach 1 (det: 1-4),14,11,9,1,35
23/06/2008 06:15,183,Approach 1 (det: 1-4),13,12,11,4,40
23/06/2008 06:20,183,Approach 1 (det: 1-4),15,12,11,9,47
23/06/2008 06:25,183,Approach 1 (det: 1-4),17,16,12,8,53
23/06/2008 06:30,183,Approach 1 (det: 1-4),19,11,10,3,43
23/06/2008 06:35,183,Approach 1 (det: 1-4),24,18,20,4,66
23/06/2008 06:40,183,Approach 1 (det: 1-4),30,18,19,6,73
23/06/2008 06:45,183,Approach 1 (det: 1-4),27,13,16,10,66
23/06/2008 06:50,183,Approach 1 (det: 1-4),25,29,23,19,96
23/06/2008 06:55,183,Approach 1 (det: 1-4),29,12,23,16,80
23/06/2008 07:00,183,Approach 1 (det: 1-4),35,24,17,23,99
23/06/2008 07:05,183,Approach 1 (det: 1-4),40,36,29,24,129
23/06/2008 07:10,183,Approach 1 (det: 1-4),32,28,34,19,113
23/06/2008 07:15,183,Approach 1 (det: 1-4),46,40,24,21,131
23/06/2008 07:20,183,Approach 1 (det: 1-4),27,22,19,15,83
23/06/2008 07:25,183,Approach 1 (det: 1-4),54,46,26,27,153
23/06/2008 07:30,183,Approach 1 (det: 1-4),54,31,24,22,131
23/06/2008 07:35,183,Approach 1 (det: 1-4),43,39,30,21,133
23/06/2008 07:40,183,Approach 1 (det: 1-4),42,35,32,29,138
23/06/2008 07:45,183,Approach 1 (det: 1-4),54,49,34,25,162
23/06/2008 07:50,183,Approach 1 (det: 1-4),30,35,35,34,134
23/06/2008 07:55,183,Approach 1 (det: 1-4),47,36,32,37,152
23/06/2008 08:00,183,Approach 1 (det: 1-4),45,35,30,43,153
23/06/2008 08:05,183,Approach 1 (det: 1-4),44,38,30,34,146
23/06/2008 08:10,183,Approach 1 (det: 1-4),46,43,34,37,160
23/06/2008 08:15,183,Approach 1 (det: 1-4),43,46,43,28,160
23/06/2008 08:20,183,Approach 1 (det: 1-4),42,39,34,23,138
23/06/2008 08:25,183,Approach 1 (det: 1-4),50,46,41,32,169
23/06/2008 08:30,183,Approach 1 (det: 1-4),40,27,22,23,112
23/06/2008 08:35,183,Approach 1 (det: 1-4),48,43,37,33,161
23/06/2008 08:40,183,Approach 1 (det: 1-4),48,35,23,29,135
23/06/2008 08:45,183,Approach 1 (det: 1-4),38,39,33,31,141
23/06/2008 08:50,183,Approach 1 (det: 1-4),42,39,37,30,148
23/06/2008 08:55,183,Approach 1 (det: 1-4),37,36,38,30,141
23/06/2008 09:00,183,Approach 1 (det: 1-4),44,38,24,24,130
23/06/2008 09:05,183,Approach 1 (det: 1-4),34,49,43,35,161
23/06/2008 09:10,183,Approach 1 (det: 1-4),18,32,31,14,95
23/06/2008 09:15,183,Approach 1 (det: 1-4),20,38,26,29,113
23/06/2008 09:20,183,Approach 1 (det: 1-4),34,43,38,21,136
23/06/2008 09:25,183,Approach 1 (det: 1-4),16,48,42,26,132
23/06/2008 09:30,183,Approach 1 (det: 1-4),16,46,40,12,114
23/06/2008 09:35,183,Approach 1 (det: 1-4),34,50,55,21,160
23/06/2008 09:40,183,Approach 1 (det: 1-4),45,43,52,27,167
23/06/2008 09:45,183,Approach 1 (det: 1-4),39,47,40,21,147
23/06/2008 09:50,183,Approach 1 (det: 1-4),47,43,41,19,150
23/06/2008 09:55,183,Approach 1 (det: 1-4),49,56,47,36,188
23/06/2008 10:00,183,Approach 1 (det: 1-4),44,42,37,18,141
23/06/2008 10:05,183,Approach 1 (det: 1-4),55,38,33,16,142
23/06/2008 10:10,183,Approach 1 (det: 1-4),39,43,42,23,147
23/06/2008 10:15,183,Approach 1 (det: 1-4),47,47,36,19,149
23/06/2008 10:20,183,Approach 1 (det: 1-4),41,32,37,22,132
23/06/2008 10:25,183,Approach 1 (det: 1-4),55,32,48,20,155
23/06/2008 10:30,183,Approach 1 (det: 1-4),47,35,40,10,132
23/06/2008 10:35,183,Approach 1 (det: 1-4),52,42,37,17,148
23/06/2008 10:40,183,Approach 1 (det: 1-4),43,34,33,14,124
23/06/2008 10:45,183,Approach 1 (det: 1-4),49,42,48,25,164
23/06/2008 10:50,183,Approach 1 (det: 1-4),56,38,28,21,143
23/06/2008 10:55,183,Approach 1 (det: 1-4),42,42,34,17,135
23/06/2008 11:00,183,Approach 1 (det: 1-4),54,42,41,17,154
23/06/2008 11:05,183,Approach 1 (det: 1-4),54,42,43,18,157
23/06/2008 11:10,183,Approach 1 (det: 1-4),49,44,35,13,141
23/06/2008 11:15,183,Approach 1 (det: 1-4),44,37,39,16,136
23/06/2008 11:20,183,Approach 1 (det: 1-4),57,42,36,12,147
23/06/2008 11:25,183,Approach 1 (det: 1-4),44,35,26,14,119
23/06/2008 11:30,183,Approach 1 (det: 1-4),53,44,38,23,158
23/06/2008 11:35,183,Approach 1 (det: 1-4),58,43,49,21,171
23/06/2008 11:40,183,Approach 1 (det: 1-4),42,44,35,19,140
23/06/2008 11:45,183,Approach 1 (det: 1-4),60,40,45,16,161
23/06/2008 11:50,183,Approach 1 (det: 1-4),49,56,40,15,160
23/06/2008 11:55,183,Approach 1 (det: 1-4),45,44,47,15,151
23/06/2008 12:00,183,Approach 1 (det: 1-4),49,47,42,21,159
23/06/2008 12:05,183,Approach 1 (det: 1-4),53,27,44,21,145
23/06/2008 12:10,183,Approach 1 (det: 1-4),48,40,36,27,151
23/06/2008 12:15,183,Approach 1 (det: 1-4),46,46,48,20,160
23/06/2008 12:20,183,Approach 1 (det: 1-4),39,40,32,16,127
23/06/2008 12:25,183,Approach 1 (det: 1-4),64,33,43,16,156
23/06/2008 12:30,183,Approach 1 (det: 1-4),24,30,34,23,111
23/06/2008 12:35,183,Approach 1 (det: 1-4),49,49,59,20,177
23/06/2008 12:40,183,Approach 1 (det: 1-4),51,45,37,17,150
23/06/2008 12:45,183,Approach 1 (det: 1-4),44,53,42,21,160
23/06/2008 12:50,183,Approach 1 (det: 1-4),45,39,37,16,137
23/06/2008 12:55,183,Approach 1 (det: 1-4),46,45,31,24,146
23/06/2008 13:00,183,Approach 1 (det: 1-4),49,48,63,23,183
23/06/2008 13:05,183,Approach 1 (det: 1-4),36,37,51,21,145
23/06/2008 13:10,183,Approach 1 (det: 1-4),44,45,42,25,156
23/06/2008 13:15,183,Approach 1 (det: 1-4),37,42,44,24,147
23/06/2008 13:20,183,Approach 1 (det: 1-4),48,30,44,21,143
23/06/2008 13:25,183,Approach 1 (det: 1-4),37,41,45,23,146
23/06/2008 13:30,183,Approach 1 (det: 1-4),38,39,43,29,149
23/06/2008 13:35,183,Approach 1 (det: 1-4),47,50,43,19,159
23/06/2008 13:40,183,Approach 1 (det: 1-4),44,37,36,16,133
23/06/2008 13:45,183,Approach 1 (det: 1-4),46,50,43,19,158
